,Unnamed: 0,user,content,country,Pro Trump,Pro Biden,Neutral,date,replyCount,retweetCount,likeCount,one_hot_labels
23,23,"{'username': 'JoaFigueiredoN1', 'displayname': 'Joa@FigueiredoNT', 'id': 1112009792460083201, 'description': 'De DIREITA NACIONALISTA , BOLSONARO até 2030, Robô Macho, Democrata, Crê em DEUS, na FAMÍLIA e no BRASIL 🇧🇷🇺🇸 🇮🇱', 'rawDescription': 'De DIREITA NACIONALISTA , BOLSONARO até 2030, Robô Macho, Democrata, Crê em DEUS, na FAMÍLIA e no BRASIL 🇧🇷🇺🇸 🇮🇱', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2019, 3, 30, 15, 12, 49, tzinfo=datetime.timezone.utc), 'followersCount': 1486, 'friendsCount': 1384, 'statusesCount': 8217, 'favouritesCount': 27438, 'listedCount': 0, 'mediaCount': 98, 'location': 'Orlando, FL', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1349736606274527233/hbdcUt3-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1112009792460083201/1597145928'}","@samanthamarika1 I believe Samantha @samanthamarika1 that the American nation will never admit fraud.  For its Bases were Established in Honesty.  USA Patriot.

Congratulations to Veterans Days 
#Trump2020",Brazil,0,0,1,2020-11-11 19:39:17+00:00,0.0,0.0,0.0,1
24,24,"{'username': 'josephdimas', 'displayname': 'Joseph Dimas', 'id': 160246907, 'description': 'Enfermeiro👨🏽\u200d⚕️Professor de Enfermagem em Saúde da Criança e do Adolescente 👨🏽\u200d🏫 Universidade Regional do Cariri (URCA), Crato-CE 📧joseph.oliveira@urca.br', 'rawDescription': 'Enfermeiro👨🏽\u200d⚕️Professor de Enfermagem em Saúde da Criança e do Adolescente 👨🏽\u200d🏫 Universidade Regional do Cariri (URCA), Crato-CE 📧joseph.oliveira@urca.br', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 6, 27, 16, 39, 53, tzinfo=datetime.timezone.utc), 'followersCount': 567, 'friendsCount': 1783, 'statusesCount': 24631, 'favouritesCount': 5259, 'listedCount': 12, 'mediaCount': 929, 'location': 'Barbalha-CE', 'protected': False, 'linkUrl': 'https://www.instagram.com/josephdimas/', 'linkTcourl': 'https://t.co/RYbFLhyDGc', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1340067548403015695/eDdhgVoe_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/160246907/1577820343'}","Rest in Pain, Trump! #RIPTrump 🎈🎉🤣",Brazil,0,1,0,2020-11-07 16:47:53+00:00,0.0,0.0,3.0,10
25,25,"{'username': 'PairsonnalitesA', 'displayname': 'Stigmabase | DIV', 'id': 149585330, 'description': 'Australia - New Zealand - Pacific â€” æ—¥æœ¬èªž  â€” ä¸­å›½ â€” í•œêµ­ë§ â€” Tiáº¿ng Viá»‡t  |  Keeping up-to-date on global exclusion â€” Stigmabase is an internet non-profit Initiative', 'rawDescription': 'Australia - New Zealand - Pacific â€” æ—¥æœ¬èªž  â€” ä¸­å›½ â€” í•œêµ­ë§ â€” Tiáº¿ng Viá»‡t  |  Keeping up-to-date on global exclusion â€” Stigmabase is an internet non-profit Initiative', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 5, 29, 17, 26, 3, tzinfo=datetime.timezone.utc), 'followersCount': 2890, 'friendsCount': 1292, 'statusesCount': 1436139, 'favouritesCount': 0, 'listedCount': 141, 'mediaCount': 17721, 'location': 'Asia | Australia - Pacific', 'protected': False, 'linkUrl': 'https://www.stigmabase.org/', 'linkTcourl': 'https://t.co/DTaqNj9Hmn', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/378800000775146705/565c2c7a07cd44ccf0c57ac63af07551_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/149585330/1385143363'}",ASIA | Desk â€” A worried Asia wonders: What will Joe Biden do? https://t.co/qLxMQQCOXs,South Korea,0,0,1,2020-11-09 22:05:03+00:00,0.0,1.0,0.0,1
26,26,"{'username': '1Dikla8', 'displayname': 'דקלה שושני', 'id': 732926001039040513, 'description': '\u200f\u200f\u200f\u200fימנית. מצביעה ט לציונות הדתית בגאווה. 🇮🇱', 'rawDescription': '\u200f\u200f\u200f\u200fימנית. מצביעה ט לציונות הדתית בגאווה. 🇮🇱', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2016, 5, 18, 13, 29, 10, tzinfo=datetime.timezone.utc), 'followersCount': 658, 'friendsCount': 1530, 'statusesCount': 34991, 'favouritesCount': 80098, 'listedCount': 2, 'mediaCount': 298, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1110963189313867776/GMQutR7X_normal.jpg', 'profileBannerUrl': None}","@JoeBiden transgender and whatever is going to be soon the least of your problems
in god we trust that you won't be the president",Israel,1,0,0,2020-11-20 20:21:59+00:00,0.0,0.0,0.0,100
27,27,"{'username': 'Shre9045', 'displayname': 'Shreyasi Ghosh', 'id': 1252812038411149318, 'description': 'P.G. Faculty in Political Science and Social Science Researcher/ Enthusiastic Traveler/ Voracious Reader /Nature Lover', 'rawDescription': 'P.G. Faculty in Political Science and Social Science Researcher/ Enthusiastic Traveler/ Voracious Reader /Nature Lover', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 4, 22, 4, 10, 58, tzinfo=datetime.timezone.utc), 'followersCount': 52, 'friendsCount': 307, 'statusesCount': 233, 'favouritesCount': 1003, 'listedCount': 0, 'mediaCount': 19, 'location': 'Kolkata, India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1308069048752549889/NJBZRfOv_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1252812038411149318/1595271899'}","Biden's uphill task will be to deal with the newly infected nos. in this winter &amp; revival of the pandemic-hit economy.Hence,domestic renewal along with restoration of US credibility for multilateral bodies &amp; agreements &amp; bringing back relations with allies should be focus!
#Biden",India,0,1,0,2020-11-10 02:06:58+00:00,0.0,0.0,0.0,10
28,28,"{'username': 'johnnyericm', 'displayname': 'Johnny Eric M.', 'id': 745285334691385344, 'description': 'Social Media Strategist, YouTuber & Google Product Expert.', 'rawDescription': 'Social Media Strategist, YouTuber & Google Product Expert.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2016, 6, 21, 16, 0, 45, tzinfo=datetime.timezone.utc), 'followersCount': 3928, 'friendsCount': 172, 'statusesCount': 708, 'favouritesCount': 624, 'listedCount': 16, 'mediaCount': 49, 'location': 'Republic of Croatia', 'protected': False, 'linkUrl': 'https://goo.gl/OLtjpx', 'linkTcourl': 'https://t.co/EtUQEUHRSw', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1005447235541393409/YYuwJZL1_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/745285334691385344/1527389866'}",Hope @JoeBiden will finally make America great again! @realDonaldTrump time to stop being childish and leave the office!,Russia,0,1,0,2020-11-26 01:29:15+00:00,0.0,0.0,0.0,10
29,29,"{'username': 'AliHumdani', 'displayname': 'Ali Humdani', 'id': 492856918, 'description': 'love to cross the limits. I am internationalist ðŸ˜Š #DevotedBiryaniLoverðŸ˜Œ', 'rawDescription': 'love to cross the limits. I am internationalist ðŸ˜Š #DevotedBiryaniLoverðŸ˜Œ', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 2, 15, 6, 8, 15, tzinfo=datetime.timezone.utc), 'followersCount': 1326, 'friendsCount': 1434, 'statusesCount': 67295, 'favouritesCount': 54014, 'listedCount': 10, 'mediaCount': 1705, 'location': 'Dongguan China', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1325598533303455744/5wfaAfVP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/492856918/1551770683'}",Ladies and gentlemen some shocking results for extremists in #US and #India #Trump lost it #USElectionResults2020 https://t.co/vrs1hcj0YU,South Korea,0,0,1,2020-11-07 23:57:46+00:00,1.0,0.0,2.0,1
30,30,"{'username': 'porrakoda', 'displayname': 'ÐเکР€ŋکДұ€Ł', 'id': 569576461, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 5, 3, 1, 17, 38, tzinfo=datetime.timezone.utc), 'followersCount': 383, 'friendsCount': 440, 'statusesCount': 16824, 'favouritesCount': 6862, 'listedCount': 1, 'mediaCount': 790, 'location': '', 'protected': False, 'linkUrl': 'http://YouTube.com/heirsdance', 'linkTcourl': 'https://t.co/uYwbzd0evE', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1356198783126802435/j9ywM250_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/569576461/1579731815'}","GO GAGA @ladygaga 

GO BIDEN @JoeBiden

#vote #BidenHarris #Vote2020 #VoteBlue https://t.co/FL4F6WvygO",Brazil,0,1,0,2020-11-04 17:04:44+00:00,0.0,0.0,1.0,10
31,31,"{'username': 'xuanzhuo85', 'displayname': 'Edward Chen', 'id': 1146621012403843072, 'description': 'Compliance officer, atheist, conservative, tsundoku, dog lover, PETA, â“‹, interested in nature, politics, anthropology, astronomy, gardening, photography & film.', 'rawDescription': 'Compliance officer, atheist, conservative, tsundoku, dog lover, PETA, â“‹, interested in nature, politics, anthropology, astronomy, gardening, photography & film.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2019, 7, 4, 3, 25, 27, tzinfo=datetime.timezone.utc), 'followersCount': 1469, 'friendsCount': 4952, 'statusesCount': 13581, 'favouritesCount': 11933, 'listedCount': 27, 'mediaCount': 1430, 'location': 'Tianjin City, China', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1362609913520791557/rmSWXKFx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1146621012403843072/1562213728'}","Why are the melt downs started already? There's a considerable amount of ballot sent by mail haven't been counted yet. 

I'm a Trump fan, I'm still cautiously optimistic.

Dem supporters are too easy to give up, if only they could have the fighting spirit of President Trump.",South Korea,1,0,0,2020-11-04 03:44:34+00:00,1.0,0.0,5.0,100
32,32,"{'username': 'ribpim', 'displayname': 'ribpim', 'id': 1105575348392132614, 'description': '• Sentir pena dos culpados é trair os inocentes • Ayn Rand', 'rawDescription': '• Sentir pena dos culpados é trair os inocentes • Ayn Rand', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2019, 3, 12, 21, 4, 38, tzinfo=datetime.timezone.utc), 'followersCount': 89, 'friendsCount': 281, 'statusesCount': 1709, 'favouritesCount': 6239, 'listedCount': 0, 'mediaCount': 164, 'location': 'Quirinópolis, Brasil', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1360057660868067328/Y5O6HBoB_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1105575348392132614/1610283477'}","The world artistic class is a bad joke!  It is shameful the support that Joe Biden receives from these hypocrites!

#MAGA2020 #MAGA #TRUMP2020ToSaveAmerica",Brazil,1,0,0,2020-11-03 03:49:06+00:00,0.0,0.0,0.0,100
33,33,"{'username': 'gashifitoree', 'displayname': 'Fitore Gashi', 'id': 1236764198509727745, 'description': 'Check the link below ⬇️', 'rawDescription': 'Check the link below ⬇️', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 3, 8, 21, 22, 30, tzinfo=datetime.timezone.utc), 'followersCount': 314, 'friendsCount': 304, 'statusesCount': 1082, 'favouritesCount': 5324, 'listedCount': 1, 'mediaCount': 102, 'location': 'Milano, Lombardia', 'protected': False, 'linkUrl': 'http://instagram.com/kartolinengakosova/', 'linkTcourl': 'https://t.co/vdLgWw7nIs', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1342876090952540164/H5_GPfYh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1236764198509727745/1612777451'}",Glad to see where you stand regarding Kosovo’s independence! #VoteHimOut https://t.co/Eo6SAhVjuR,Ukraine,0,1,0,2020-11-03 14:58:06+00:00,0.0,0.0,2.0,10
34,34,"{'username': 'blingedtiger23', 'displayname': 'BlingedTiger23', 'id': 2929043383, 'description': 'Latino gamer🇺🇸🇮🇹🎮, YouTuber, Twitch streamer, public figure, furry (SFW/NSFW), and 🎵music enthusiast, gotta be famous follow + subscribe🐯', 'rawDescription': 'Latino gamer🇺🇸🇮🇹🎮, YouTuber, Twitch streamer, public figure, furry (SFW/NSFW), and 🎵music enthusiast, gotta be famous follow + subscribe🐯', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2014, 12, 13, 22, 51, 13, tzinfo=datetime.timezone.utc), 'followersCount': 115, 'friendsCount': 871, 'statusesCount': 1552, 'favouritesCount': 1504, 'listedCount': 1, 'mediaCount': 160, 'location': 'West wendover', 'protected': False, 'linkUrl': 'https://youtube.com/channel/UC5u2f8pS-Lrx6lEFR9Ccrow', 'linkTcourl': 'https://t.co/wZk4KFn5uE', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1103026584804458496/Pd2YGgRF_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2929043383/1551817008'}",Well it’s official biden is president #2020Election,Mexico,0,0,1,2020-11-07 20:55:54+00:00,0.0,1.0,0.0,1
35,35,"{'username': 'ALPHAMAGNUS', 'displayname': 'ALPHAMAGNUS: NEXT CON- who tf knows?', 'id': 146665477, 'description': 'Geeky Dweeb with a Nerdy twist. I Make transformers Better, Cosplay, create custom action figures. Check out my Etsy store, I do commissions.', 'rawDescription': 'Geeky Dweeb with a Nerdy twist. I Make transformers Better, Cosplay, create custom action figures. Check out my Etsy store, I do commissions.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 5, 22, 1, 33, 9, tzinfo=datetime.timezone.utc), 'followersCount': 131, 'friendsCount': 513, 'statusesCount': 10257, 'favouritesCount': 937, 'listedCount': 2, 'mediaCount': 1137, 'location': 'Cleveland, OH', 'protected': False, 'linkUrl': 'http://etsy.com/shop/ALPHAMAGNUS', 'linkTcourl': 'https://t.co/BQVCaPs6qK', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1254643237219958784/_HobW7xb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/146665477/1598701728'}","That criminal lib scientist behind me tried giving me a science lesson, so I farted in the shared oxygen tube. #trump #amonguscosplay #amongus #videogamecosplay #biden2020 #trump2020 #orangeissus #orangeissusvotehimout https://t.co/e6u5VFpvxx",Brazil,0,0,1,2020-11-01 21:01:57+00:00,0.0,0.0,0.0,1
36,36,"{'username': 'cammattoon', 'displayname': 'cammattoon', 'id': 1262668029181091840, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 5, 19, 8, 55, 4, tzinfo=datetime.timezone.utc), 'followersCount': 24, 'friendsCount': 407, 'statusesCount': 488, 'favouritesCount': 4820, 'listedCount': 0, 'mediaCount': 17, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1262668641020940289/7IdA1Xkt_normal.jpg', 'profileBannerUrl': None}","@84_morpheus I donâ€™t like Trump, I think@he has done weird stuff. I like Biden, in comparison, heâ€™s done some weird things. I donâ€™t think either man is a pedophile. Who cares what Bill Clinton has done. He hadnâ€™t been President in 20 years.",South Korea,0,0,1,2020-11-09 23:05:03+00:00,1.0,0.0,0.0,1
37,37,"{'username': 'GladimhereP', 'displayname': 'GLADimhere PUTIN', 'id': 1230984376185507848, 'description': 'Parody Account. Not Affiliated with #Russian President4Life #Putin. But More Honest and Less Repressive. And More Cuter. 👍🇷🇺', 'rawDescription': 'Parody Account. Not Affiliated with #Russian President4Life #Putin. But More Honest and Less Repressive. And More Cuter. 👍🇷🇺', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 2, 21, 22, 35, 44, tzinfo=datetime.timezone.utc), 'followersCount': 123, 'friendsCount': 839, 'statusesCount': 528, 'favouritesCount': 272, 'listedCount': 0, 'mediaCount': 95, 'location': 'Moscow, Russia', 'protected': False, 'linkUrl': 'http://eDemocrats.com', 'linkTcourl': 'https://t.co/QtMXcsCqCy', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1230994593098891265/8mSJq0wI_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1230984376185507848/1582327062'}","@RealFakeDonal11 @MaryLTrump Ok👍 Little Donnie #Trump, postcard to #MaryTrump not a problem for Pootie. Just remember to bring my $400 million US and a few rubles for very honoring #Russia postage stamp of former great #Communist autocrat or poobah or maybe #Chernobyl 🇷🇺👍",Russia,0,0,1,2020-12-03 12:02:38+00:00,0.0,1.0,0.0,1
38,38,"{'username': 'carlos_mul', 'displayname': 'Carlos Muñoz', 'id': 144354683, 'description': 'Elite Technology Business Manager & Data Analyst / EXATEC MTY / Lunch 11:35', 'rawDescription': 'Elite Technology Business Manager & Data Analyst / EXATEC MTY / Lunch 11:35', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 5, 16, 2, 15, 59, tzinfo=datetime.timezone.utc), 'followersCount': 2483, 'friendsCount': 606, 'statusesCount': 48744, 'favouritesCount': 1569, 'listedCount': 11, 'mediaCount': 14241, 'location': 'Ciudad de México', 'protected': False, 'linkUrl': 'https://www.buzzfeed.com/carlosm451715b9e', 'linkTcourl': 'https://t.co/Kjh5xewxqr', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1326959088891170817/C6QGQ0RN_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/144354683/1594671762'}","Biden 264
Trump 214
Page 394",Mexico,0,0,1,2020-11-07 03:56:25+00:00,0.0,0.0,1.0,1
39,39,"{'username': 'mediabizto', 'displayname': 'Danae Peart', 'id': 141279600, 'description': 'Loves media! Odes to journalism, loves knowledge! Change Maker...Mantra: Empower. Change. Grow. Unapologetically Jamaican. Former CEO VX3/VIBE105TO #humandoing', 'rawDescription': 'Loves media! Odes to journalism, loves knowledge! Change Maker...Mantra: Empower. Change. Grow. Unapologetically Jamaican. Former CEO VX3/VIBE105TO #humandoing', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 5, 7, 17, 12, 14, tzinfo=datetime.timezone.utc), 'followersCount': 1083, 'friendsCount': 1252, 'statusesCount': 59634, 'favouritesCount': 46305, 'listedCount': 31, 'mediaCount': 2847, 'location': 'Toronto', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1345778319451697154/-MCIsBPL_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/141279600/1579123932'}",Trump casts early ballot in Florida: 'I voted for a guy named Trump'  https://t.co/pS7yBswySn,Canada,1,0,0,2020-10-24 16:14:58+00:00,0.0,0.0,0.0,100
40,40,"{'username': 'mignolo', 'displayname': 'Andrea+Barattini', 'id': 7349692, 'description': 'Non guardarti indietro, ci sei giÃ  stato. (Cit.)', 'rawDescription': 'Non guardarti indietro, ci sei giÃ  stato. (Cit.)', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2007, 7, 9, 15, 54, 12, tzinfo=datetime.timezone.utc), 'followersCount': 538, 'friendsCount': 642, 'statusesCount': 19868, 'favouritesCount': 9421, 'listedCount': 16, 'mediaCount': 1139, 'location': '44.064346%2C+10.073656', 'protected': False, 'linkUrl': 'http://desertodiparole.tumblr.com/', 'linkTcourl': 'https://t.co/jcff71aYo0', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1163048136996196354/6zzAogYi_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/7349692/1540039089'}",#Trump = cialtrone,Ukraine,0,0,1,2020-11-17 11:39:09+00:00,0.0,0.0,0.0,1
